,ID,STORE_TYPE,TIMEZONE,OPEN_DATE,NAME,POSTAL_CODE,ADDRESS,CITY,STATE,COUNTRY,LATITUDE,LONGITUDE,PHONE_NUMBER
1197,5831,4,EST,07/22/2009 12:00,Neighborhood Market,33774,13817 Walsingham Rd,Largo,FL,US,27.881779,-82.830093,(727) 593-9294
1198,3702,1,EST,05/17/2006 12:00,Walmart Supercenter,32218,13227 City Square Dr,Jacksonville,FL,US,30.47762699,-81.639267,(904) 751-5552
1199,4972,3,EST,01/17/2008 12:00,Sam's Club,34953,1750 Sw Gatlin Blvd,Port St Lucie,FL,US,27.26145744,-80.40024566,(772) 878-4881
1200,3162,4,EST,06/26/2013 12:00,Neighborhood Market,32806,2715 S Orange Ave,Orlando,FL,US,28.51265564,-81.3762588,(407) 241-4080
1201,4801,3,EST,03/10/2011 12:00,Sam's Club,33578,10385 Big Bend Rd,Riverview,FL,US,27.78978157,-82.33629608,(813) 371-2394
1202,3161,4,EST,04/09/2014 12:00,Neighborhood Market,33707,6850 Gulfport Blvd S,Pasadena,FL,US,27.77062034,-82.73198699,(727) 202-3106
1203,5932,2,EST,01/25/2012 12:00,Walmart,33027,12800 Pines Blvd,Pembroke Pines,FL,US,26.005424,-80.317924,(954) 378-1542
1204,3474,1,EST,07/21/2004 12:00,Walmart Supercenter,34208,6225 E State Road 64,Bradenton,FL,US,27.49523925,-82.48288726,(941) 708-2800
1205,771,1,EST,05/21/1985 12:00,Walmart Supercenter,32952,1500 E Merritt Island Cswy,Merritt Island,FL,US,28.359304,-80.66846499,(321) 452-6058
1206,778,1,EST,05/21/1985 12:00,Walmart Supercenter,33950,5001 Taylor Rd,Punta Gorda,FL,US,26.89338499,-82.01442699,(941) 637-3800
1207,1702,1,EST,03/03/1992 12:00,Walmart Supercenter,32935,1000 North Wickham R,Melbourne,FL,US,28.123013,-80.67383599,(321) 242-1601
1208,613,1,EST,04/03/1984 12:00,Walmart Supercenter,32174,1521 W Granada Blvd,Ormond Beach,FL,US,29.25884999,-81.11377699,(386) 672-2104
1209,759,1,EST,10/16/1984 12:00,Walmart Supercenter,33873,1480 Us Highway 17 N,Wauchula,FL,US,27.5683403,-81.81336212,(863) 773-6419
1210,4588,1,EST,03/17/2010 12:00,Walmart Supercenter,32808,3101 W Princeton St,Orlando,FL,US,28.571341,-81.41790799,(321) 354-2096
1211,779,1,EST,04/30/1985 12:00,Walmart Supercenter,33803,3501 S Florida Ave,Lakeland,FL,US,28.00100099,-81.957397,(863) 644-5676
1212,1847,1,EST,09/30/1992 12:00,Walmart Supercenter,34470,4980 E Silver Springs Blvd,Ocala,FL,US,29.209578,-82.064018,(352) 236-1188
1213,5321,4,EST,01/23/2008 12:00,Neighborhood Market,33919,9131 College Pkwy Ste 101,Fort Myers,FL,US,26.55533981,-81.90659332,(239) 267-2860
1214,1845,1,EST,11/25/1992 12:00,Walmart Supercenter,33330,4700 S Flamingo Rd,Cooper City,FL,US,26.061958,-80.31124099,(954) 680-7810
1215,90999,8,EST,,FedEx Office,33326,1548 WESTON RD,Weston,FL,US,26.10300332,-80.36630988,(954) 349-1682
1216,2591,1,EST,08/19/1998 12:00,Walmart Supercenter,33029,151 Sw 184Th Ave,Pembroke Pines,FL,US,26.005863,-80.38925899,(954) 442-5822
1217,5846,4,EST,10/12/2011 12:00,Neighborhood Market,34741,3183 W Vine St,Kissimmee,FL,US,28.30460943,-81.4354746,(407) 452-0224
1218,5845,1,CST,01/26/2011 12:00,Walmart Supercenter,32578,1300 John Sims Pkwy E,Niceville,FL,US,30.51521904,-86.46218106,(850) 389-3013
1219,4818,3,EST,01/29/2004 12:00,Sam's Club,34613,13360 Cortez Blvd,Brooksville,FL,US,28.53120231,-82.50275421,(352) 592-4737
1220,4595,4,EST,04/23/2008 12:00,Neighborhood Market,33322,1885 N Pine Island Rd,Plantation,FL,US,26.14759169,-80.26831269,(954) 472-3134
1221,3075,2,CST,01/23/2013 12:00,Walmart,32405,513 W 23Rd St,Panama City,FL,US,30.187998,-85.667946,(850) 691-0716
1222,4690,1,EST,07/20/2011 12:00,Walmart Supercenter,33713,201 34Th St N,St Petersburg,FL,US,27.77288627,-82.6780548,(727) 803-4961
1223,8201,3,EST,02/22/1988 12:00,Sam's Club,34203,5300 30Th St E,Bradenton,FL,US,27.445755,-82.52780914,(941) 739-2130
1224,5945,4,EST,03/14/2012 12:00,Neighborhood Market,33012,400 W 49Th St,Hialeah,FL,US,25.865883,-80.29204599,(305) 507-2044
1225,5451,4,EST,06/29/2005 12:00,Neighborhood Market,33914,3920 Skyline Blvd,Cape Coral,FL,US,26.578911,-81.992096,(239) 540-2245
1226,5453,4,EST,06/27/2007 12:00,Neighborhood Market,33991,505 Sw Pine Island Rd,Cape Coral,FL,US,26.649118,-81.98450499,(239) 458-7530
1227,1712,2,EST,01/31/1992 12:00,Walmart,33770,1111 Missouri Ave N Tba 1712,Largo,FL,US,27.92593199,-82.78904699,(727) 587-7822
1228,721,1,EST,01/22/1985 12:00,Walmart Supercenter,33948,19100 Murdock Cir,Port Charlotte,FL,US,27.01302146,-82.13952636,(941) 625-2399
1229,1590,1,EST,03/03/1992 12:00,Walmart Supercenter,33015,5851 Nw 177Th St,Hialeah,FL,US,25.93504899,-80.29637099,(305) 558-6069
1230,91555,8,EST,,FedEx Office,33021,3269 HOLLYWOOD BLVD,Hollywood,FL,US,26.01086072,-80.17520248,(954) 985-0411
1231,5106,4,EST,01/15/2003 12:00,Neighborhood Market,32765,4255 Alafaya Trl,Oviedo,FL,US,28.61337471,-81.2087326,(407) 359-6707
1232,725,1,EST,10/16/1984 12:00,Walmart Supercenter,33844,36205 Us Highway 27,Haines City,FL,US,28.12649734,-81.63954243,(863) 422-7537
1233,91550,8,EST,,FedEx Office,33178,10005 NW 41st St,Miami,FL,US,25.81174492,-80.35790786,(305) 591-0393
1234,3862,4,EST,09/27/2006 12:00,Neighborhood Market,32117,1905 N Nova Rd,Daytona Beach,FL,US,29.24846799,-81.06720699,(386) 672-3836
1235,623,1,EST,08/21/1984 12:00,Walmart Supercenter,33903,545 Pine Island Rd,North Fort Myers,FL,US,26.67986106,-81.89861297,(239) 997-9991
1236,3439,1,CST,01/19/2007 12:00,Walmart Supercenter,32566,9360 Navarre Pkwy,Navarre,FL,US,30.41234599,-86.83156599,(850) 939-3998
1237,5301,1,EST,08/25/2004 12:00,Walmart Supercenter,33406,4375 Belvedere Rd,West Palm Beach,FL,US,26.69346427,-80.10958099,(561) 242-8889
1238,1090,1,EST,10/01/1987 12:00,Walmart Supercenter,32210,6767 103Rd St,Jacksonville,FL,US,30.250391,-81.75429499,(904) 772-0011
1239,2727,1,EST,10/27/1999 12:00,Walmart Supercenter,33034,33501 S Dixie Hwy,Florida City,FL,US,25.4576168,-80.47232818,(305) 242-4447
1240,5420,1,EST,05/25/2005 12:00,Walmart Supercenter,34746,3250 Vineland Rd,Kissimmee,FL,US,28.3423233,-81.48622131,(407) 397-1125
1241,3183,4,EST,01/15/2014 12:00,Neighborhood Market,33033,1499 South Dixie Hwy,Homestead,FL,US,25.48881912,-80.4567871,(305) 910-2529
1242,4998,3,EST,01/22/2009 12:00,Sam's Club,32159,755 N. Hwy 27/441,Lady Lake,FL,US,28.933847,-81.93096199,(352) 751-5150
1243,5818,4,EST,06/12/2013 12:00,Neighborhood Market,32257,10550 Old St. Augustine Rd,Jacksonville,FL,US,30.18493099,-81.609322,(904) 380-8271
1244,5817,4,EST,06/12/2013 12:00,Neighborhood Market,32277,8011 Merrill Rd,Jacksonville,FL,US,30.353493,-81.562019,(904) 380-8325
1245,5819,4,EST,08/02/2013 12:00,Neighborhood Market,32259,445 State Rd 13,Fruit Cove,FL,US,30.12000799,-81.624115,(904) 417-9085
1246,1589,1,EST,01/30/1991 12:00,Walmart Supercenter,33484,16205 S Military Trl,Delray Beach,FL,US,26.4363594,-80.12387847,(561) 495-8127
1247,1079,1,EST,10/01/1987 12:00,Walmart Supercenter,32168,3155 State Rd 44,New Smyrna Beach,FL,US,29.01252485,-81.00685156,(386) 427-5767
1248,4991,3,EST,07/01/2009 12:00,Sam's Club,32926,450 Townsend Rd,Cocoa,FL,US,28.36201742,-80.79229295,(321) 639-0124
1249,1077,1,EST,08/18/1987 12:00,Walmart Supercenter,32311,3535 Apalachee Pkwy,Tallahassee,FL,US,30.42569699,-84.21434,(850) 656-2732
1250,91564,8,EST,,FedEx Office,33071,2200 N UNIVERSITY DR,Coral Springs,FL,US,26.25860214,-80.25093078,(954) 344-4055
1251,3309,1,EST,06/14/2006 12:00,Walmart Supercenter,32207,4250 Phillips Hwy,Jacksonville,FL,US,30.28019499,-81.62970699,(904) 737-7007
1252,3858,2,EST,09/10/2014 12:00,Walmart,33428,22100 S State Road 7,Boca Raton,FL,US,26.34821099,-80.201385,(561) 226-3157
1253,3307,1,EST,06/14/2006 12:00,Walmart Supercenter,32327,35 Mike Stewart,Crawfordville,FL,US,30.21726036,-84.36087036,(850) 926-1560
1254,92224,8,EST,,FedEx Office,33062,1650 N Federal Hwy,Pompano Beach,FL,US,26.25348663,-80.1000061,(954) 782-6255
1255,3308,1,EST,11/08/2006 12:00,Walmart Supercenter,32068,1580 Branan Field Rd,Middleburg,FL,US,30.10442063,-81.83089256,(904) 214-9411
1256,4425,4,EST,08/22/2007 12:00,Neighborhood Market,32818,7818 Colonial West Drive,Orlando,FL,US,28.55014999,-81.490814,(407) 522-4552
1257,1482,2,EST,09/04/1990 12:00,Walmart,33634,7011 W Waters Ave,Tampa,FL,US,28.02691799,-82.55962399,(813) 881-0402
1258,4427,1,EST,03/18/2009 12:00,Walmart Supercenter,32303,3221 N Monroe St,Tallahassee,FL,US,30.488626,-84.31777999,(850) 562-8383
1259,5300,1,EST,04/19/2006 12:00,Walmart Supercenter,33534,9205 Gibsonton Dr,Gibsonton,FL,US,27.84758799,-82.35411799,(813) 672-0739
1260,5820,4,EST,06/12/2013 12:00,Neighborhood Market,32068,2570 County Road 220,Middleburg,FL,US,30.10030478,-81.77470631,(904) 406-6013
1261,1182,1,EST,03/01/1988 12:00,Walmart Supercenter,32164,174 Cypress Point Pkwy,Palm Coast,FL,US,29.55017499,-81.22532699,(386) 446-8486
1262,1207,1,CST,05/03/1988 12:00,Walmart Supercenter,32404,725 No. Tyndall Pkwy,Callaway,FL,US,30.14957046,-85.59107971,(850) 785-6011
1263,4838,3,EST,01/01/2114 12:00,Sam's Club,33870,Hwy 27 And Bayview Drive,Sebring,FL,US,27.5081402,-81.49252988,-
1264,890,1,EST,05/20/1986 12:00,Walmart Supercenter,32817,11250 E Colonial Dr,Orlando,FL,US,28.56643676,-81.21790313,(407) 281-8941
1265,1203,1,EST,06/02/1988 12:00,Walmart Supercenter,33598,4928 State Road 674,Wimauma,FL,US,27.71455764,-82.33280944,(813) 633-1467
1266,1083,1,EST,06/30/1988 12:00,Walmart Supercenter,32205,6830 Normandy Blvd,Jacksonville,FL,US,30.30189899,-81.760857,(904) 786-0390
1267,1082,1,EST,11/17/1987 12:00,Walmart Supercenter,32223,10991 San Jose Blvd Ste 1,Jacksonville,FL,US,30.175961,-81.62671699,(904) 260-4402
1268,1205,1,EST,11/01/1988 12:00,Walmart Supercenter,32063,9218 S State Road 228,Macclenny,FL,US,30.26484087,-82.10786551,(904) 259-4760
1269,1081,2,EST,09/01/1987 12:00,Walmart,32608,3570 Sw Archer Rd,Gainesville,FL,US,29.625547,-82.37680799,(352) 371-3171
1270,5826,4,EST,08/31/2011 12:00,Neighborhood Market,33511,901 Lithia Pinecrest Rd,Brandon,FL,US,27.92490005,-82.27026367,(813) 261-0267
1271,488,1,EST,11/16/1982 12:00,Walmart Supercenter,32351,1940 Pat Thomas Pkwy,Quincy,FL,US,30.557133,-84.595612,(850) 875-1661
1272,1087,1,EST,11/17/1987 12:00,Walmart Supercenter,34997,4001 Se Federal Hwy,Stuart,FL,US,27.15694427,-80.2178955,(772) 288-4749
1273,3197,2,EST,05/21/2014 12:00,Walmart,33613,15302 N. Nebraska Ave.,Tampa,FL,US,28.09082731,-82.45160534,(813) 371-6612
1274,1086,1,EST,10/20/1987 12:00,Walmart Supercenter,34769,4400 13Th St,Saint Cloud,FL,US,28.25499699,-81.315903,(407) 957-1300
1275,1085,1,EST,09/01/1987 12:00,Walmart Supercenter,34668,8701 Us Highway 19,Port Richey,FL,US,28.28285199,-82.718529,(727) 846-9504
1276,1084,2,EST,12/31/1987 12:00,Walmart,32822,3838 S Semoran Blvd,Orlando,FL,US,28.50510025,-81.31235504,(407) 277-4314
1277,3311,1,EST,08/16/2006 12:00,Walmart Supercenter,33056,19501 Nw 27Th Ave,Miami Gardens,FL,US,25.95330619,-80.24400329,(305) 622-6664
1278,3310,1,EST,03/14/2007 12:00,Walmart Supercenter,32738,101 Howland Blvd,Deltona,FL,US,28.87029599,-81.16406999,(407) 328-8052
1279,3013,4,EST,07/17/2013 12:00,Neighborhood Market,33781,7500 66Th St,Pinellas Park,FL,US,27.8401038,-82.72870503,(727) 202-3101
1280,90772,8,EST,,FedEx Office,33181,12395 Biscayne Blvd,Miami,FL,US,25.89015579,-80.16311645,(305) 899-9337
1281,705,1,EST,09/18/1984 12:00,Walmart Supercenter,32757,17030 Us Highway 441,Mount Dora,FL,US,28.818218,-81.67292,(352) 735-3000
1282,5882,1,EST,01/25/2012 12:00,Walmart Supercenter,33461,2765 10Th Ave N,Palm Springs,FL,US,26.63035011,-80.08408355,(561) 223-4357
1283,706,1,EST,08/31/1984 12:00,Walmart Supercenter,33541,7631 Gall Blvd,Zephyrhills,FL,US,28.26948,-82.19068099,(813) 782-1957
1284,2081,1,EST,03/30/1994 12:00,Walmart Supercenter,33765,23106 Us Highway 19 N,Clearwater,FL,US,27.98296737,-82.73187255,(727) 724-7777
1285,1874,1,EST,02/02/1993 12:00,Walmart Supercenter,34224,2931 S Mccall Rd,Englewood,FL,US,26.93262299,-82.310326,(941) 475-9220
1286,3119,2,CST,03/13/2013 12:00,Walmart,32413,15495 Panama City Beach Pkwy,Panama City Beach,FL,US,30.22328004,-85.8702819,(850) 708-6968
1287,6361,3,CST,07/07/1992 12:00,Sam's Club,32547,740 Beal Pkwy Nw,Fort Walton Beach,FL,US,30.43902397,-86.63919067,(850) 862-5330
1288,6212,3,EST,10/07/1998 12:00,Sam's Club,32807,7701 E Colonial Dr,Orlando,FL,US,28.56992721,-81.28362274,(407) 384-7570
1289,91533,8,EST,,FedEx Office,33134,2417 Ponce De Leon Blvd,Miami,FL,US,25.74887084,-80.25826263,(305) 445-2208
1290,6363,3,EST,09/14/1992 12:00,Sam's Club,32244,6373 Youngerman Cir,Jacksonville,FL,US,30.19801902,-81.7461853,(904) 573-9702
1291,6364,3,EST,05/19/1992 12:00,Sam's Club,34110,2550 Immokalee Rd,Naples,FL,US,26.27237945,-81.76819056,(239) 592-6670
1292,90871,8,EST,,FedEx Office,33143,8603 S DIXIE HWY,Miami,FL,US,25.69053322,-80.30612982,(305) 667-5656
1293,2499,4,EST,03/15/2013 12:00,Neighborhood Market,32835,8801 Conroy Windermere Rd,Orlando,FL,US,28.49496459,-81.5070343,(407) 605-4001
1294,908,1,EST,07/15/1986 12:00,Walmart Supercenter,32819,8101 S John Young Pkwy,Orlando,FL,US,28.44805335,-81.42498016,(407) 354-5665
1295,3415,1,EST,08/15/2012 12:00,Walmart Supercenter,34689,41232 Us Hwy 19 N,Tarpon Springs,FL,US,28.14711799,-82.742973,(727) 940-9289
1296,2740,1,EST,10/11/2000 12:00,Walmart Supercenter,33647,19910 Bruce B Downs Blvd,Tampa,FL,US,28.15541999,-82.355759,(813) 994-6543
1297,2695,1,EST,01/27/2006 12:00,Walmart Supercenter,34711,1450 Johns Lake Rd,Clermont,FL,US,28.52924919,-81.73071289,(352) 243-6151
1298,3417,1,EST,03/14/2007 12:00,Walmart Supercenter,34114,6650 Collier Blvd,Naples,FL,US,26.05766125,-81.69940531,(239) 417-1252
1299,3418,1,EST,08/13/2014 12:00,Walmart Supercenter,33543,28500 State Road 54,Wesley Chapel,FL,US,28.23490142,-82.34436035,(813) 262-2180
1300,2881,1,EST,07/18/2001 12:00,Walmart Supercenter,34744,1471 E Osceola Pkwy,Kissimmee,FL,US,28.34296607,-81.38600158,(407) 870-2277
1301,5875,4,EST,10/26/2011 12:00,Neighborhood Market,32837,12550 S Orange Blossom Trl,Orlando,FL,US,28.3825162,-81.40467815,(407) 541-1273
1302,5876,4,EST,10/26/2011 12:00,Neighborhood Market,34698,2102 Main St,Dunedin,FL,US,28.020243,-82.75060299,(727) 431-0152
1303,5894,1,EST,03/14/2012 12:00,Walmart Supercenter,32765,5511 Deep Lake Rd,Oviedo,FL,US,28.61710622,-81.26186929,(407) 618-5013
1304,91741,8,EST,,FedEx Office,33162,2179 Ne 163rd St,North Miami Beach,FL,US,25.92621557,-80.15674151,(786) 274-1984
1305,5366,4,EST,01/31/2005 12:00,Neighborhood Market,32901,3550 S Babcock St,Melbourne,FL,US,28.05563899,-80.62281,(321) 723-8988
1306,713,2,EST,10/23/1984 12:00,Walmart,33525,12650 Us Highway 301,Dade City,FL,US,28.34237289,-82.18624877,(352) 567-1551
1307,5365,4,EST,01/31/2005 12:00,Neighborhood Market,32935,3950 N Wickham Rd,Melbourne,FL,US,28.17034743,-80.67211121,(321) 254-7875
1308,718,1,EST,11/13/1984 12:00,Walmart Supercenter,33823,2120 Us Highway 92 W,Auburndale,FL,US,28.05736541,-81.81530222,(863) 967-1164
1309,91546,8,EST,,FedEx Office,33301,300 N Federal Hwy,Fort Lauderdale,FL,US,26.12555122,-80.13684844,(954) 467-1007
1310,5221,4,EST,05/05/2004 12:00,Neighborhood Market,33604,8885 N Florida Ave,Tampa,FL,US,28.032133,-82.45766399,(813) 932-0562
1311,5220,1,EST,01/21/2004 12:00,Walmart Supercenter,33614,8220 N Dale Mabry Hwy,Tampa,FL,US,28.02260398,-82.50636291,(813) 887-5175
1312,3527,1,EST,01/21/2004 12:00,Walmart Supercenter,34986,1675 Nw Saint Lucie West Blvd,Port Saint Lucie,FL,US,27.3147068,-80.40206146,(772) 873-2221
1313,6218,3,EST,10/23/1998 12:00,Sam's Club,32818,7810 W Colonial Dr,Orlando,FL,US,28.55039024,-81.48934936,(407) 532-5212
1314,6217,3,EST,04/22/1998 12:00,Sam's Club,33126,8425 Nw 13Th Terrace,Miami,FL,US,25.78514948,-80.33272795,(305) 463-9384
1315,2176,2,EST,10/17/1995 12:00,Walmart,33458,2144 W Indiantown Rd,Jupiter,FL,US,26.93287099,-80.128189,(561) 746-6422
1316,5218,1,EST,01/26/2005 12:00,Walmart Supercenter,33711,3501 34Th St S,St Petersburg,FL,US,27.73622322,-82.68145751,(727) 906-4647
1317,91537,8,EST,,FedEx Office,33442,3450 W Hillsboro Blvd,Deerfield Beach,FL,US,26.31776981,-80.15103913,(954) 698-1068
1318,1297,1,EST,05/02/1989 12:00,Walmart Supercenter,32626,2201 N Young Blvd,Chiefland,FL,US,29.502403,-82.86836999,(352) 493-0758
1319,5988,4,EST,07/16/2014 12:00,Neighborhood Market,32807,2271 N. Semoran Blvd,Orlando,FL,US,28.576056,-81.30724299,(407) 551-5160
1320,1605,1,CST,10/01/1990 12:00,Walmart Supercenter,32506,4600 Mobile Hwy Ste 122,Pensacola,FL,US,30.43800354,-87.27644348,(850) 455-4320
1321,91736,8,EST,,FedEx Office,33027,15920 Pines Blvd,Pembroke Pines,FL,US,26.00752539,-80.35941526,(954) 392-6460
1322,3526,1,EST,10/30/2002 12:00,Walmart Supercenter,34601,7305 Broad St,Brooksville,FL,US,28.53638799,-82.407295,(352) 796-5996
1323,1851,2,EST,02/02/1993 12:00,Walmart,33068,7900 W Mcnab Rd,North Lauderdale,FL,US,26.20822504,-80.23308254,(954) 726-3388
1324,2962,1,EST,08/14/2002 12:00,Walmart Supercenter,33069,2300 W Atlantic Blvd,Pompano Beach,FL,US,26.22844314,-80.15470886,(954) 971-7170
1325,90891,8,EST,,FedEx Office,33139,1617 ALTON RD,Miami,FL,US,25.7892204,-80.14111161,(305) 532-4241
1326,6387,3,EST,02/16/1993 12:00,Sam's Club,33781,7001 Park Blvd,Pinellas Park,FL,US,27.84051895,-82.73514556,(727) 547-8955
1327,5255,4,EST,03/31/2004 12:00,Neighborhood Market,33615,6216 Elliot Dr,Tampa,FL,US,28.00629199,-82.598633,(813) 249-3145
1328,2963,1,EST,10/24/2001 12:00,Walmart Supercenter,33076,6001 Coral Ridge Dr,Coral Springs,FL,US,26.304487,-80.276779,(954) 757-0331
1329,90670,8,EST,,FedEx Office,33026,10401 Pines Blvd,Pembroke Pines,FL,US,26.008524,-80.28492699,(954) 438-0405
1330,1996,1,EST,01/04/1994 12:00,Walmart Supercenter,33009,2551 E Hallandale Beach Blvd,Hallandale Beach,FL,US,25.987373,-80.124069,(954) 455-4700
1331,5250,1,EST,08/20/2004 12:00,Walmart Supercenter,34759,904 Cypress Pkwy,Kissimmee,FL,US,28.14315795,-81.44760894,(407) 870-1903
1332,92277,8,EST,,FedEx Office,33133,2982 Grand Ave,Coconut Grove,FL,US,25.7281237,-80.24118416,(305) 444-8258
1333,5455,1,EST,08/24/2005 12:00,Walmart Supercenter,32907,1040 Malabar Rd Se,Palm Bay,FL,US,27.99862973,-80.64108408,(321) 723-2171
1334,91507,8,EST,,FedEx Office,33012,595 W 49th Street,Hialeah,FL,US,25.86676508,-80.29468417,(305) 362-7975
1335,8214,3,EST,11/02/1987 12:00,Sam's Club,32730,355 Semoran Blvd,Fern Park,FL,US,28.66202518,-81.39537557,(407) 260-8109
1336,3538,1,EST,09/18/2002 12:00,Walmart Supercenter,32940,8500 N Wickham Rd,Melbourne,FL,US,28.23027268,-80.72328776,(321) 242-0225
1337,2484,1,EST,08/13/1997 12:00,Walmart Supercenter,33440,1005 W Sugarland Hwy,Clewiston,FL,US,26.75600051,-80.9489212,(863) 983-4844
1338,5997,6,,11/05/2012 12:00,Clinic Pharmacy,32809,9600 Parksouth Court,Orlando,FL,US,28.42803955,-81.41481018,(407) 826-6951
1339,90668,8,EST,,FedEx Office,33434,7775 GLADES RD,Boca Raton,FL,US,26.36852659,-80.16671665,(561) 488-5599
1340,91706,8,EST,,FedEx Office,33130,901 S Miami Ave,Miami,FL,US,25.76511383,-80.19281005,(305) 374-5081
1341,3625,1,EST,09/20/2006 12:00,Walmart Supercenter,33313,3001 North State Road #7,Lauderdale Lakes,FL,US,26.1708393,-80.20741271,(954) 733-7473
1342,5854,1,EST,08/31/2011 12:00,Walmart Supercenter,33155,8400 Coral Way,Miami,FL,US,25.74765019,-80.33166043,(305) 351-0725
1343,8116,3,EST,06/30/1987 12:00,Sam's Club,32246,10690 Beach Blvd,Jacksonville,FL,US,30.28481483,-81.53990936,(904) 928-0017
1344,3349,1,EST,08/16/2006 12:00,Walmart Supercenter,33983,375 Kings Hwy,Port Charlotte,FL,US,27.02386665,-82.04604339,(941) 625-1201
1345,3348,1,EST,08/16/2006 12:00,Walmart Supercenter,33403,101 N Congress Ave,Lake Park,FL,US,26.79530715,-80.08822631,(561) 842-8113
1346,8119,3,CST,06/30/1987 12:00,Sam's Club,32504,1250 Airport Blvd,Pensacola,FL,US,30.48089884,-87.21466474,(850) 484-7508
1347,3347,1,EST,01/23/2006 12:00,Walmart Supercenter,33884,7450 Cypress Gardens Blvd,Winter Haven,FL,US,27.976572,-81.64640799,(863) 318-0752
1348,5872,1,CST,06/15/2011 12:00,Walmart Supercenter,32459,6712 Us Highway 98 W,Santa Rosa Beach,FL,US,30.37578172,-86.28834776,(850) 622-6237
1349,5871,2,EST,06/12/2013 12:00,Walmart,32839,5734 S. Orange Blossom Trl,Orlando,FL,US,28.47593151,-81.39672473,(321) 247-4817
1350,90933,8,EST,,FedEx Office,33351,3396 N University Dr,Sunrise,FL,US,26.16927909,-80.25580596,(954) 748-7300
1351,5671,2,EST,07/16/2014 12:00,Walmart,33033,13600 Sw 288Th St,Homestead,FL,US,25.49953177,-80.41055694,(305) 910-2965
1352,3817,4,EST,04/26/2006 12:00,Neighborhood Market,32828,433 Avalon Park South Blvd,Orlando,FL,US,28.53698348,-81.14929962,(407) 207-0071
1353,91623,8,EST,,FedEx Office,33177,15471 SW 137th Ave,Miami,FL,US,25.62347263,-80.41438579,(305) 234-3132
1354,3207,1,EST,01/21/2004 12:00,Walmart Supercenter,32771,1601 Rinehart Rd,Sanford,FL,US,28.80292299,-81.328506,(407) 321-1540
1355,2091,1,EST,06/25/1994 12:00,Walmart Supercenter,33126,8651 Nw 13Th Ter,Doral,FL,US,25.786736,-80.33572399,(305) 470-4510
1356,5670,4,EST,01/15/2014 12:00,Neighborhood Market,33765,2171 Gulf To Bay Blvd. Buildin,Clearwater,FL,US,27.97568321,-82.7461853,(727) 431-4900
1357,2151,2,EST,06/20/1995 12:00,Walmart,33323,12555 W Sunrise Blvd,Sunrise,FL,US,26.14716339,-80.31726074,(954) 845-0581
1358,3617,4,EST,01/18/2006 12:00,Neighborhood Market,32828,600 S Alafaya Trl,Orlando,FL,US,28.53619956,-81.20894622,(407) 380-0384
1359,174,1,EST,10/15/1985 12:00,Walmart Supercenter,32922,2700 Clearlake Rd,Cocoa,FL,US,28.39552307,-80.75370788,(321) 639-1610
1360,8120,3,EST,06/30/1987 12:00,Sam's Club,32301,3122 Dick Wilson Blvd,Tallahassee,FL,US,30.43262481,-84.22427368,(850) 671-5959
1361,3011,4,EST,01/16/2013 12:00,Neighborhood Market,33436,9840 S Military Trl Ste G-1,Boynton Beach,FL,US,26.53008099,-80.12078099,(561) 509-2138
1362,91071,8,EST,,FedEx Office,33431,2501 N Federal Hwy,Boca Raton,FL,US,26.37319946,-80.07690429,(561) 367-9577
1363,3372,1,EST,01/15/2014 12:00,Walmart Supercenter,33760,2677 Roosevelt Boulevard,Largo,FL,US,27.91613504,-82.72656328,(727) 431-5917
1364,91072,8,EST,,FedEx Office,33426,2208 N CONGRESS AVE,Boynton Beach,FL,US,26.54749162,-80.09055264,(561) 737-2388
